,power,speed,rate,line_width_square
7254,7.21,100,50,12343.419
7255,3.2,100,50,6617.953
7256,5.375,100,50,10273.259
7257,6.29,100,50,11381.27
7258,6.665,100,50,11789.429
7259,7.199999999999999,100,50,12333.637
7260,6.715,100,50,11842.107
7261,7.66,100,50,12770.145
7262,4.68,100,50,9297.347
7263,8.305,100,50,13339.97
7264,2.225,100,50,4056.641
7265,1.9800000000000002,100,50,3234.386
7266,7.42,100,50,12545.777
7267,2.83,100,50,5751.898
7268,7.635,100,50,12747.104
7269,6.845,100,50,11977.256
7270,2.875,100,50,5863.092
7271,7.53,100,50,12649.499
7272,4.22,100,50,8568.108
7273,2.46,100,50,4764.322
7274,6.34,100,50,11437.076
7275,6.865,100,50,11997.82
7276,3.045,100,50,6268.005
7277,5.92,100,50,10953.969
7278,3.2300000000000004,100,50,6683.723
7279,1.68,100,50,2076.327
7280,6.68,100,50,11805.274
7281,6.805,100,50,11935.947
7282,4.805000000000001,100,50,9483.133
7283,6.275,100,50,11364.441
7284,4.0,100,50,8190.736
7285,6.115,100,50,11182.393
7286,3.8350000000000004,100,50,7893.827
7287,6.444999999999999,100,50,11552.851
7288,7.51,100,50,12630.754
7289,7.135,100,50,12269.717
7290,6.694999999999999,100,50,11821.083
7291,4.015,100,50,8217.118
7292,5.53,100,50,10473.637
7293,5.355,100,50,10246.983
7294,4.035,100,50,8252.141
7295,3.2300000000000004,100,50,6683.723
7296,5.67,100,50,10649.853
7297,2.605,100,50,5167.988
7298,4.1000000000000005,100,50,8364.778
7299,5.43,100,50,10345.014
7300,5.140000000000001,100,50,9958.161
7301,4.04,100,50,8260.869
7302,3.595,100,50,7438.327
7303,3.2550000000000003,100,50,6738.066
7304,6.795,100,50,11925.582
7305,7.535,100,50,12654.178
7306,6.32,100,50,11414.807
7307,5.035,100,50,9812.687
7308,3.315,100,50,6866.806
7309,5.82,100,50,10833.893
7310,5.220000000000001,100,50,10067.017
7311,6.98,100,50,12114.913
7312,8.04,100,50,13111.403
7313,2.06,100,50,3513.563
7314,6.775,100,50,11904.806
7315,4.21,100,50,8551.386
7316,8.129999999999999,100,50,13189.864
7317,6.995,100,50,12130.043
7318,5.825,100,50,10839.945
7319,3.7699999999999996,100,50,7773.34
7320,4.6,100,50,9175.821
7321,7.5600000000000005,100,50,12677.525
7322,7.03,100,50,12165.222
7323,5.6899999999999995,100,50,10674.671
7324,2.9850000000000003,100,50,6127.735
7325,3.45,100,50,7148.15
7326,2.705,100,50,5433.493
7327,4.625,100,50,9214.024
7328,4.279999999999999,100,50,8667.615
7329,3.74,100,50,7717.029
7330,2.6149999999999998,100,50,5194.993
7331,2.435,100,50,4692.327
7332,5.2299999999999995,100,50,10080.506
7333,4.234999999999999,100,50,8593.117
7334,5.715,100,50,10705.571
7335,6.38,100,50,11481.405
7336,8.094999999999999,100,50,13159.455
7337,7.89,100,50,12978.663
7338,1.91,100,50,2980.692
7339,5.779999999999999,100,50,10785.283
7340,5.225,100,50,10073.765
7341,5.79,100,50,10797.467
7342,6.68,100,50,11805.274
7343,7.124999999999999,100,50,12259.832
7344,7.08,100,50,12215.175
7345,8.334999999999999,100,50,13365.385
7346,3.62,100,50,7487.172
7347,3.82,100,50,7866.205
7348,8.265,100,50,13305.941
7349,8.215,100,50,13263.172
7350,6.755,100,50,11883.968
7351,4.45,100,50,8942.154
7352,6.744999999999999,100,50,11873.526
7353,6.2,100,50,11279.691
7354,5.09,100,50,9889.262
7355,6.569999999999999,100,50,11688.243
7356,1.7850000000000001,100,50,2503.628
7357,7.475,100,50,12597.829
7358,1.865,100,50,2812.645
7359,1.7149999999999999,100,50,2221.658
7360,6.72,100,50,11847.354
7361,6.08,100,50,11141.935
7362,3.94,100,50,8084.211
7363,6.79,100,50,11920.394
7364,1.76,100,50,2404.215
7365,8.23,100,50,13276.03
7366,3.18,100,50,6573.762
7367,1.58,100,50,1643.78
7368,7.625,100,50,12737.866
7369,2.215,100,50,4024.892
7370,7.430000000000001,100,50,12555.269
7371,7.025,100,50,12160.207
7372,4.885,100,50,9599.516
7373,7.115,100,50,12249.932
7374,5.06,100,50,9847.597
7375,5.285,100,50,10154.241
7376,6.4750000000000005,100,50,11585.583
7377,4.295,100,50,8692.274
7378,7.01,100,50,12145.141
7379,6.859999999999999,100,50,11992.685
7380,1.67,100,50,2034.248
7381,4.22,100,50,8568.108
7382,2.86,100,50,5826.222
7383,8.14,100,50,13198.528
7384,5.405,100,50,10312.489
7385,1.5150000000000001,100,50,1347.685
7386,6.08,100,50,11141.935
7387,4.1000000000000005,100,50,8364.778
7388,4.1450000000000005,100,50,8441.716
7389,6.8500000000000005,100,50,11982.403
7390,5.390000000000001,100,50,10292.901
7391,2.22,100,50,4040.785
7392,2.875,100,50,5863.092
7393,7.99,100,50,13067.434
7394,3.84,100,50,7903.011
7395,2.4250000000000003,100,50,4663.321
7396,8.39,100,50,13411.742
7397,7.805,100,50,12902.319
7398,1.625,100,50,1841.718
7399,7.9399999999999995,100,50,13023.188
7400,5.21,100,50,10053.501
7401,8.225,100,50,13271.747
7402,4.9799999999999995,100,50,9735.271
7403,3.2750000000000004,100,50,6781.241
7404,7.465,100,50,12588.393
7405,4.495,100,50,9013.072
7406,7.9350000000000005,100,50,13018.748
7407,2.6149999999999998,100,50,5194.993
7408,2.5100000000000002,100,50,4906.144
7409,8.165,100,50,13220.142
7410,3.995,100,50,8181.921
7411,4.614999999999999,100,50,9198.768
7412,4.130000000000001,100,50,8416.163
7413,4.87,100,50,9577.84
7414,2.07,100,50,3547.695
7415,2.375,100,50,4516.476
7416,6.235,100,50,11319.368
7417,7.430000000000001,100,50,12555.269
7418,4.805000000000001,100,50,9483.133
7419,3.15,100,50,6506.953
7420,4.2299999999999995,100,50,8584.791
7421,3.9800000000000004,100,50,8155.407
7422,3.9849999999999994,100,50,8164.256
7423,5.88,100,50,10906.184
7424,5.38,100,50,10279.812
7425,4.47,100,50,8973.761
7426,3.6450000000000005,100,50,7535.681
7427,5.91,100,50,10942.053
7428,6.93,100,50,12064.242
7429,6.13,100,50,11199.661
7430,5.56,100,50,10511.77
7431,7.46,100,50,12583.671
7432,8.055,100,50,13124.541
7433,8.065,100,50,13133.286
7434,2.405,100,50,4604.95
7435,7.42,100,50,12545.777
7436,2.3800000000000003,100,50,4531.299
7437,1.9900000000000002,100,50,3269.893
7438,2.835,100,50,5764.34
7439,7.71,100,50,12816.003
7440,5.01,100,50,9777.603
7441,2.145,100,50,3798.551
7442,2.605,100,50,5167.988
7443,3.8449999999999998,100,50,7912.182
7444,7.24,100,50,12372.685
7445,7.7700000000000005,100,50,12870.641
7446,2.635,100,50,5248.695
7447,5.335,100,50,10220.61
7448,4.655,100,50,9259.595
7449,6.5,100,50,11612.744
7450,2.415,100,50,4634.196
7451,3.4299999999999997,100,50,7107.172
7452,1.7999999999999998,100,50,2562.61
7453,3.345,100,50,6930.304
7454,5.635,100,50,10606.21
7455,7.115,100,50,12249.932
7456,2.3,100,50,4290.308
7457,7.88,100,50,12969.724
7458,3.5000000000000004,100,50,7249.566
7459,3.7600000000000002,100,50,7754.62
7460,6.950000000000001,100,50,12084.554
7461,2.7449999999999997,100,50,5536.956
7462,1.6099999999999999,100,50,1776.354
7463,4.95,100,50,9692.683
7464,2.505,100,50,4892.09
7465,5.965,100,50,11007.343
7466,7.475,100,50,12597.829
7467,3.65,100,50,7545.343
7468,4.79,100,50,9461.095
7469,3.9149999999999996,100,50,8039.346
7470,5.995,100,50,11042.702
7471,2.11,100,50,3682.595
7472,3.585,100,50,7418.694
7473,8.175,100,50,13228.769
7474,6.22,100,50,11302.391
7475,3.1550000000000002,100,50,6518.132
7476,2.41,100,50,4619.588
7477,4.795,100,50,9468.449
7478,5.795,100,50,10803.551
7479,6.6000000000000005,100,50,11720.354
7480,2.8000000000000003,100,50,5676.783
7481,2.0,100,50,3305.223
7482,8.21,100,50,13258.881
7483,4.375,100,50,8822.35
7484,7.33,100,50,12459.762
7485,7.64,100,50,12751.718
7486,3.64,100,50,7526.006
7487,2.68,100,50,5368.048
7488,6.65,100,50,11773.549
7489,8.34,100,50,13369.612
7490,6.43,100,50,11536.427
7491,6.544999999999999,100,50,11661.372
7492,2.02,100,50,3375.356
7493,3.9800000000000004,100,50,8155.407
7494,6.585000000000001,100,50,11704.317
7495,5.745,100,50,10742.474
7496,6.13,100,50,11199.661
7497,6.77,100,50,11899.602
7498,8.09,100,50,13155.1
7499,6.385000000000001,100,50,11486.927
7500,6.645,100,50,11768.247
7501,4.42,100,50,8894.477
7502,5.605,100,50,10568.586
7503,1.9849999999999999,100,50,3252.162
7504,3.85,100,50,7921.342
7505,1.94,100,50,3090.538
7506,8.0,100,50,13076.25
7507,3.125,100,50,6450.791
7508,3.175,100,50,6562.671
7509,6.47,100,50,11580.138
7510,4.025,100,50,8234.651
7511,2.935,100,50,6008.673
7512,5.545,100,50,10492.729
7513,7.805,100,50,12902.319
7514,3.2800000000000002,100,50,6791.994
7515,3.195,100,50,6606.931
7516,2.7449999999999997,100,50,5536.956
7517,4.335,100,50,8757.612
7518,2.705,100,50,5433.493
7519,8.3,100,50,13335.726
7520,2.59,100,50,5127.286
7521,3.6249999999999996,100,50,7496.901
7522,6.165,100,50,11239.79
7523,3.7249999999999996,100,50,7688.703
7524,4.03,100,50,8243.402
7525,2.505,100,50,4892.09
7526,4.255,100,50,8626.325
7527,3.1850000000000005,100,50,6584.836
7528,7.6850000000000005,100,50,12793.111
7529,4.58,100,50,9145.11
7530,5.415,100,50,10325.517
7531,7.7700000000000005,100,50,12870.641
7532,1.6049999999999998,100,50,1754.431
7533,6.115,100,50,11182.393
7534,7.71,100,50,12816.003
7535,3.8449999999999998,100,50,7912.182
7536,5.48,100,50,10409.619
7537,5.37,100,50,10266.699
7538,6.78,100,50,11910.006
7539,3.84,100,50,7903.011
7540,6.165,100,50,11239.79
7541,2.325,100,50,4366.507
7542,6.845,100,50,11977.256
7543,4.205,100,50,8543.01
7544,2.63,100,50,5235.308
7545,8.035,100,50,13107.019
7546,2.495,100,50,4863.897
7547,4.135,100,50,8424.691
7548,8.08,100,50,13146.383
7549,6.39,100,50,11492.444
7550,8.315,100,50,13348.452
7551,8.14,100,50,13198.528
7552,1.8450000000000002,100,50,2736.651
7553,4.130000000000001,100,50,8416.163
7554,6.285,100,50,11375.665
7555,3.045,100,50,6268.005
7556,4.43,100,50,8910.405
7557,7.5600000000000005,100,50,12677.525
7558,5.985,100,50,11030.936
7559,7.99,100,50,13067.434
7560,5.525,100,50,10467.261
7561,5.84,100,50,10858.072
7562,5.48,100,50,10409.619
7563,7.12,100,50,12254.884
7564,3.29,100,50,6813.45
7565,4.475,100,50,8981.641
7566,7.635,100,50,12747.104
7567,5.48,100,50,10409.619
7568,2.07,100,50,3547.695
7569,4.41,100,50,8878.512
7570,3.9149999999999996,100,50,8039.346
7571,4.279999999999999,100,50,8667.615
7572,2.145,100,50,3798.551
7573,7.745,100,50,12847.926
7574,4.375,100,50,8822.35
7575,5.6899999999999995,100,50,10674.671
7576,5.2,100,50,10039.96
7577,2.9250000000000003,100,50,5984.618
7578,3.05,100,50,6279.569
7579,2.62,100,50,5208.457
7580,1.51,100,50,1324.385
7581,4.875,100,50,9585.073
7582,3.2750000000000004,100,50,6781.241
7583,6.16,100,50,11234.071
7584,8.385,100,50,13407.54
7585,3.94,100,50,8084.211
7586,6.41,100,50,11514.47
7587,2.12,100,50,3715.92
7588,2.86,100,50,5826.222
7589,7.739999999999999,100,50,12843.375
7590,7.875,100,50,12965.25
7591,5.805,100,50,10815.703
7592,2.35,100,50,4441.891
7593,8.110000000000001,100,50,13172.504
7594,6.950000000000001,100,50,12084.554
7595,2.76,100,50,5575.366
7596,6.84,100,50,11972.106
7597,2.375,100,50,4516.476
7598,1.965,100,50,3180.786
7599,1.59,100,50,1688.249
7600,4.445,100,50,8934.231
7601,6.365,100,50,11464.814
7602,6.544999999999999,100,50,11661.372
7603,5.2749999999999995,100,50,10140.892
7604,1.915,100,50,2999.119
7605,6.325,100,50,11420.381
7606,5.005,100,50,9770.565
7607,2.55,100,50,5017.582
7608,3.25,100,50,6727.231
7609,3.73,100,50,7698.158
7610,3.94,100,50,8084.211
7611,3.325,100,50,6888.036
7612,8.165,100,50,13220.142
7613,7.109999999999999,100,50,12244.977
7614,3.125,100,50,6450.791
7615,8.105,100,50,13168.157
7616,4.91,100,50,9635.495
7617,5.165,100,50,9992.359
7618,6.345000000000001,100,50,11442.633
7619,2.01,100,50,3340.377
7620,3.44,100,50,7127.691
7621,4.97,100,50,9721.103
7622,2.025,100,50,3392.781
7623,5.475,100,50,10403.185
7624,3.785,100,50,7801.328
7625,3.17,100,50,6551.563
7626,3.47,100,50,7188.892
7627,4.595,100,50,9168.156
7628,8.035,100,50,13107.019
7629,3.8600000000000003,100,50,7939.625
7630,3.55,100,50,7349.544
7631,7.55,100,50,12668.195
7632,6.325,100,50,11420.381
7633,6.335,100,50,11431.515
7634,3.2849999999999997,100,50,6802.73
7635,1.965,100,50,3180.786
7636,7.074999999999999,100,50,12210.195
7637,2.235,100,50,4088.248
7638,4.565,100,50,9121.988
7639,5.74,100,50,10736.337
7640,6.734999999999999,100,50,11863.069
7641,8.334999999999999,100,50,13365.385
7642,7.175,100,50,12309.121
7643,5.205,100,50,10046.734
7644,2.75,100,50,5549.783
7645,2.635,100,50,5248.695
7646,7.715,100,50,12820.572
7647,2.11,100,50,3682.595
7648,3.055,100,50,6291.114
7649,2.88,100,50,5875.339
7650,5.63,100,50,10599.954
7651,4.865,100,50,9570.6
7652,4.805000000000001,100,50,9483.133
7653,8.110000000000001,100,50,13172.504
7654,8.39,100,50,13411.742
7655,2.435,100,50,4692.327
7656,3.49,100,50,7229.4
7657,4.83,100,50,9519.709
7658,6.825,100,50,11956.632
7659,7.739999999999999,100,50,12843.375
7660,8.110000000000001,100,50,13172.504
7661,7.31,100,50,12440.505
7662,5.734999999999999,100,50,10730.194
7663,4.19,100,50,8517.823
7664,5.24,100,50,10093.97
7665,7.575,100,50,12691.495
7666,7.5649999999999995,100,50,12682.185
7667,6.97,100,50,12104.808
7668,4.49,100,50,9005.227
7669,1.83,100,50,2679.114
7670,2.62,100,50,5208.457
7671,6.8500000000000005,100,50,11982.403
7672,5.94,100,50,10977.741
7673,4.4799999999999995,100,50,8989.512
7674,7.470000000000001,100,50,12593.113
7675,5.495,100,50,10428.885
7676,6.265,100,50,11353.2
7677,2.705,100,50,5433.493
7678,1.6,100,50,1732.439
7679,3.44,100,50,7127.691
7680,4.1000000000000005,100,50,8364.778
7681,6.115,100,50,11182.393
7682,7.68,100,50,12788.524
7683,4.295,100,50,8692.274
7684,7.605,100,50,12719.354
7685,6.895,100,50,12028.554
7686,1.6150000000000002,100,50,1798.209
7687,3.1,100,50,6394.178
7688,8.215,100,50,13263.172
7689,7.37,100,50,12498.121
7690,6.45,100,50,11558.317
7691,3.7249999999999996,100,50,7688.703
7692,2.145,100,50,3798.551
7693,5.81,100,50,10821.772
7694,8.125,100,50,13185.528
7695,5.36,100,50,10253.561
7696,6.165,100,50,11239.79
7697,3.54,100,50,7329.662
7698,4.91,100,50,9635.495
7699,8.305,100,50,13339.97
7700,2.17,100,50,3880.224
7701,5.91,100,50,10942.053
7702,2.9000000000000004,100,50,5924.117
7703,3.34,100,50,6919.761
7704,6.515,100,50,11628.991
7705,2.37,100,50,4501.622
7706,6.6049999999999995,100,50,11725.691
7707,2.235,100,50,4088.248
7708,8.275,100,50,13314.464
7709,5.609999999999999,100,50,10574.871
7710,4.115,100,50,8390.517
7711,5.489999999999999,100,50,10422.469
7712,1.725,100,50,2262.637
7713,4.885,100,50,9599.516
7714,5.609999999999999,100,50,10574.871
7715,2.1149999999999998,100,50,3699.277
7716,4.475,100,50,8981.641
7717,2.53,100,50,4962.084
7718,2.875,100,50,5863.092
7719,2.9749999999999996,100,50,6104.083
7720,6.38,100,50,11481.405
7721,3.295,100,50,6824.153
7722,6.140000000000001,100,50,11211.15
7723,5.075,100,50,9868.46
7724,2.2800000000000002,100,50,4228.751
7725,7.605,100,50,12719.354
7726,3.245,100,50,6716.379
7727,6.88,100,50,12013.204
7728,8.125,100,50,13185.528
7729,5.510000000000001,100,50,10448.099
7730,4.915,100,50,9642.669
7731,4.535,100,50,9075.515
7732,4.614999999999999,100,50,9198.768
7733,5.244999999999999,100,50,10100.693
7734,7.865,100,50,12956.294
7735,7.3,100,50,12430.856
7736,3.515,100,50,7279.709
7737,1.67,100,50,2034.248
7738,2.785,100,50,5638.922
7739,7.335,100,50,12464.569
7740,5.615,100,50,10581.15
7741,8.1,100,50,13163.807
7742,3.38,100,50,7003.67
7743,4.16,100,50,8467.176
7744,3.5450000000000004,100,50,7339.61
7745,8.365,100,50,13390.708
7746,6.87,100,50,12002.952
7747,4.61,100,50,9191.127
7748,5.4350000000000005,100,50,10351.501
7749,4.19,100,50,8517.823
7750,6.63,100,50,11752.319
7751,2.26,100,50,4166.651
7752,8.365,100,50,13390.708
7753,2.79,100,50,5651.565
7754,4.93,100,50,9664.147
7755,6.59,100,50,11709.666
7756,3.61,100,50,7467.675
7757,2.76,100,50,5575.366
7758,2.705,100,50,5433.493
7759,5.375,100,50,10273.259
7760,2.0,100,50,3305.223
7761,4.385,100,50,8838.442
7762,7.380000000000001,100,50,12507.678
7763,7.7700000000000005,100,50,12870.641
7764,6.765000000000001,100,50,11894.395
7765,3.3649999999999998,100,50,6972.321
7766,3.9149999999999996,100,50,8039.346
7767,3.8649999999999998,100,50,7948.749
7768,3.65,100,50,7545.343
7769,1.5350000000000001,100,50,1440.123
7770,1.7999999999999998,100,50,2562.61
7771,5.36,100,50,10253.561
7772,2.39,100,50,4560.852
7773,2.4699999999999998,100,50,4792.916
7774,3.26,100,50,6748.885
7775,5.255,100,50,10114.118
7776,5.8500000000000005,100,50,10870.131
7777,3.3099999999999996,100,50,6856.167
7778,6.075,100,50,11136.136
7779,4.234999999999999,100,50,8593.117
7780,7.8100000000000005,100,50,12906.832
7781,1.96,100,50,3162.829
7782,6.3100000000000005,100,50,11403.645
7783,3.39,100,50,7024.493
7784,7.045,100,50,12180.245
7785,2.16,100,50,3847.668
7786,5.255,100,50,10114.118
7787,7.754999999999999,100,50,12857.021
7788,1.6400000000000001,100,50,1906.481
7789,8.135,100,50,13194.197
7790,4.245,100,50,8609.74
7791,4.945,100,50,9685.559
7792,5.955,100,50,10995.517
7793,5.465,100,50,10390.3
7794,3.435,100,50,7117.439
7795,1.72,100,50,2242.178
7796,4.390000000000001,100,50,8846.475
7797,5.205,100,50,10046.734
7798,5.17,100,50,9999.179
7799,3.6450000000000005,100,50,7535.681
7800,4.324999999999999,100,50,8741.334
7801,5.295,100,50,10167.565
7802,2.76,100,50,5575.366
7803,5.465,100,50,10390.3
7804,5.795,100,50,10803.551
7805,4.46,100,50,8957.976
7806,3.895,100,50,8003.247
7807,3.7900000000000005,100,50,7810.633
7808,7.124999999999999,100,50,12259.832
7809,5.84,100,50,10858.072
7810,3.3300000000000005,100,50,6898.627
7811,2.56,100,50,5045.169
7812,1.8800000000000001,100,50,2869.107
7813,4.130000000000001,100,50,8416.163
7814,1.9949999999999999,100,50,3287.581
7815,7.704999999999999,100,50,12811.43
7816,5.645,100,50,10618.707
7817,2.93,100,50,5996.656
7818,2.785,100,50,5638.922
7819,6.569999999999999,100,50,11688.243
7820,3.0300000000000002,100,50,6233.198
7821,1.5650000000000002,100,50,1576.546
7822,8.025,100,50,13098.241
7823,1.9900000000000002,100,50,3269.893
7824,6.65,100,50,11773.549
7825,1.9300000000000002,100,50,3054.112
7826,5.19,100,50,10026.393
7827,6.01,100,50,11060.316
7828,5.510000000000001,100,50,10448.099
7829,1.505,100,50,1301.007
7830,4.984999999999999,100,50,9742.344
7831,3.105,100,50,6405.537
7832,7.359999999999999,100,50,12488.551
7833,7.475,100,50,12597.829
7834,6.16,100,50,11234.071
7835,8.065,100,50,13133.286
7836,5.81,100,50,10821.772
7837,6.3,100,50,11392.466
7838,6.05,100,50,11107.071
7839,7.960000000000001,100,50,13040.92
7840,6.9750000000000005,100,50,12109.862
7841,7.95,100,50,13032.059
7842,3.11,100,50,6416.878
7843,2.6,100,50,5154.447
7844,7.24,100,50,12372.685
7845,7.430000000000001,100,50,12555.269
7846,1.7850000000000001,100,50,2503.628
7847,8.25,100,50,13293.138
7848,6.415,100,50,11519.966
7849,2.835,100,50,5764.34
7850,5.7700000000000005,100,50,10773.079
7851,3.92,100,50,8048.342
7852,1.675,100,50,2055.319
7853,4.68,100,50,9297.347
7854,6.7,100,50,11826.345
7855,3.81,100,50,7847.729
7856,3.1850000000000005,100,50,6584.836
7857,3.16,100,50,6529.293
7858,7.37,100,50,12498.121
7859,4.66,100,50,9267.161
7860,3.025,100,50,6221.558
7861,7.985,100,50,13063.022
7862,7.95,100,50,13032.059
7863,6.36,100,50,11459.276
7864,6.909999999999999,100,50,12043.871
7865,3.025,100,50,6221.558
7866,8.215,100,50,13263.172
7867,1.775,100,50,2464.031
7868,2.56,100,50,5045.169
7869,5.4,100,50,10305.965
7870,3.615,100,50,7477.43
7871,1.92,100,50,3017.497
7872,1.805,100,50,2582.162
7873,6.055,100,50,11112.894
7874,6.285,100,50,11375.665
7875,7.6899999999999995,100,50,12797.695
7876,6.5600000000000005,100,50,11677.507
7877,8.24,100,50,13284.589
7878,1.7000000000000002,100,50,2159.74
7879,3.085,100,50,6359.991
7880,3.205,100,50,6628.957
7881,3.01,100,50,6186.521
7882,5.7299999999999995,100,50,10724.047
7883,4.65,100,50,9252.02
7884,4.265,100,50,8642.87
7885,7.630000000000001,100,50,12742.486
7886,1.9349999999999998,100,50,3072.348
7887,7.074999999999999,100,50,12210.195
7888,4.455,100,50,8950.069
7889,5.07,100,50,9861.512
7890,3.8699999999999997,100,50,7957.862
7891,3.0,100,50,6163.065
7892,4.265,100,50,8642.87
7893,3.8649999999999998,100,50,7948.749
7894,5.715,100,50,10705.571
7895,5.86,100,50,10882.169
7896,5.48,100,50,10409.619
7897,7.03,100,50,12165.222
7898,6.675000000000001,100,50,11799.996
7899,3.01,100,50,6186.521
7900,2.835,100,50,5764.34
7901,6.3100000000000005,100,50,11403.645
7902,6.01,100,50,11060.316
7903,6.23,100,50,11313.714
7904,7.065,100,50,12200.226
7905,2.205,100,50,3992.999
7906,7.5200000000000005,100,50,12640.133
7907,5.365,100,50,10260.133
7908,4.05,100,50,8278.294
7909,4.04,100,50,8260.869
7910,5.335,100,50,10220.61
7911,4.04,100,50,8260.869
7912,6.335,100,50,11431.515
7913,7.68,100,50,12788.524
7914,7.985,100,50,13063.022
7915,1.6650000000000003,100,50,2013.113
7916,5.385,100,50,10286.359
7917,6.32,100,50,11414.807
7918,5.06,100,50,9847.597
7919,7.775,100,50,12875.175
7920,4.109999999999999,100,50,8381.948
7921,3.44,100,50,7127.691
7922,4.915,100,50,9642.669
7923,6.819999999999999,100,50,11951.466
7924,6.92,100,50,12054.064
7925,6.834999999999999,100,50,11966.952
7926,3.025,100,50,6221.558
7927,3.755,100,50,7745.241
7928,4.53,100,50,9067.74
7929,3.515,100,50,7279.709
7930,4.64,100,50,9236.846
7931,4.965,100,50,9714.009
7932,6.565,100,50,11682.877
7933,1.5,100,50,1277.552
7934,3.2800000000000002,100,50,6791.994
7935,6.47,100,50,11580.138
7936,1.915,100,50,2999.119
7937,2.98,100,50,6115.919
7938,5.734999999999999,100,50,10730.194
7939,2.39,100,50,4560.852
7940,6.305,100,50,11398.058
7941,4.955,100,50,9699.799
7942,3.795,100,50,7819.925
7943,8.08,100,50,13146.383
7944,6.74,100,50,11868.3
7945,6.02,100,50,11072.034
7946,3.605,100,50,7457.906
7947,3.5249999999999995,100,50,7299.733
7948,7.925,100,50,13009.86
7949,6.915,100,50,12048.969
7950,6.41,100,50,11514.47
7951,8.205,100,50,13254.587
7952,3.465,100,50,7178.729
7953,7.315,100,50,12445.324
7954,1.7049999999999998,100,50,2180.44
7955,2.125,100,50,3732.524
7956,4.61,100,50,9191.127
7957,4.605,100,50,9183.478
7958,2.0500000000000003,100,50,3479.264
7959,2.83,100,50,5751.898
7960,5.220000000000001,100,50,10067.017
7961,4.8950000000000005,100,50,9613.93
7962,7.870000000000001,100,50,12960.774
7963,6.194999999999999,100,50,11274.005
7964,7.245,100,50,12377.551
7965,1.9949999999999999,100,50,3287.581
7966,7.375,100,50,12502.901
7967,2.76,100,50,5575.366
7968,7.24,100,50,12372.685
7969,5.54,100,50,10486.371
7970,4.42,100,50,8894.477
7971,7.545,100,50,12663.526
7972,3.8699999999999997,100,50,7957.862
7973,3.2399999999999998,100,50,6705.51
7974,2.5250000000000004,100,50,4948.14
7975,6.76,100,50,11889.184
7976,3.7900000000000005,100,50,7810.633
7977,3.3550000000000004,100,50,6951.344
7978,7.93,100,50,13014.306
7979,3.0700000000000003,100,50,6325.636
7980,7.82,100,50,12915.851
7981,1.8849999999999998,100,50,2887.827
7982,4.12,100,50,8399.076
7983,2.25,100,50,4135.394
7984,3.39,100,50,7024.493
7985,5.885,100,50,10912.175
7986,6.955,100,50,12089.623
7987,6.834999999999999,100,50,11966.952
7988,6.2700000000000005,100,50,11358.823
7989,7.28,100,50,12411.519
7990,3.925,100,50,8057.326
7991,3.27,100,50,6770.472
7992,2.9250000000000003,100,50,5984.618
7993,2.8850000000000002,100,50,5887.565
7994,4.81,100,50,9490.463
7995,1.905,100,50,2962.216
7996,3.755,100,50,7745.241
7997,7.829999999999999,100,50,12924.859
7998,6.645,100,50,11768.247
7999,7.234999999999999,100,50,12367.816
8000,3.94,100,50,8084.211
8001,2.34,100,50,4411.834
8002,1.925,100,50,3035.829
8003,6.105,100,50,11170.857
8004,6.404999999999999,100,50,11508.97
8005,3.9800000000000004,100,50,8155.407
8006,2.29,100,50,4259.597
8007,4.755,100,50,9409.405
8008,5.345,100,50,10233.809
8009,5.680000000000001,100,50,10662.273
8010,6.145,100,50,11216.887
8011,2.175,100,50,3896.446
8012,1.9349999999999998,100,50,3072.348
8013,6.619999999999999,100,50,11741.68
8014,6.225,100,50,11308.055
8015,2.2950000000000004,100,50,4274.969
8016,6.94,100,50,12074.405
8017,2.1149999999999998,100,50,3699.277
8018,4.390000000000001,100,50,8846.475
8019,6.34,100,50,11437.076
8020,6.005,100,50,11054.45
8021,8.275,100,50,13314.464
8022,4.1000000000000005,100,50,8364.778
8023,3.2550000000000003,100,50,6738.066
8024,6.784999999999999,100,50,11915.202
8025,3.81,100,50,7847.729
8026,3.65,100,50,7545.343
8027,4.24,100,50,8601.434
8028,6.61,100,50,11731.025
8029,3.125,100,50,6450.791
8030,7.8100000000000005,100,50,12906.832
8031,1.7500000000000002,100,50,2364.053
8032,2.93,100,50,5996.656
8033,4.515000000000001,100,50,9044.363
8034,3.09,100,50,6371.405
8035,2.5749999999999997,100,50,5086.347
8036,7.28,100,50,12411.519
8037,7.875,100,50,12965.25
8038,4.52,100,50,9052.164
8039,5.585,100,50,10543.391
8040,4.455,100,50,8950.069
8041,2.1950000000000003,100,50,3960.962
8042,6.9750000000000005,100,50,12109.862
8043,5.75,100,50,10748.605
8044,3.61,100,50,7467.675
8045,3.29,100,50,6813.45
8046,7.085,100,50,12220.151
8047,4.3,100,50,8700.475
8048,6.09,100,50,11153.518
8049,4.984999999999999,100,50,9742.344
8050,5.655,100,50,10631.182
8051,5.2,100,50,10039.96
8052,2.455,100,50,4749.982
8053,2.415,100,50,4634.196
8054,6.260000000000001,100,50,11347.573
8055,6.660000000000001,100,50,11784.14
8056,4.89,100,50,9606.727
8057,3.1399999999999997,100,50,6484.542
8058,1.52,100,50,1370.909
8059,2.855,100,50,5813.889
8060,3.4450000000000003,100,50,7137.928
8061,4.58,100,50,9145.11
